"","size_factors"
"12842",0.488110573659121
"12843",0.514065966621636
"12844",0.527546669491564
"12845",0.437091418838179
"12846",0.530058270963508
"12847",0.584955379244799
"12848",0.552202327582666
"12849",0.547173783482969
"12850",0.540980988296976
"12851",0.488855217137984
"12852",0.575905675219961
"12853",0.822470170804975
"12854",0.817395190928154
"12855",0.699087914098067
"12856",0.411559221771016
"12857",0.597824506987832
"12858",0.529882716093215
"12859",0.486877813969274
"12860",0.758074164324183
"12861",0.831310716886084
"12862",0.437092026115799
"12863",0.689098450758623
"12864",0.626185994291641
"12865",0.614422980367005
"12866",0.608508685340242
"12867",0.508430405341857
"12868",0.459760166355117
"12869",0.544038303689911
"12870",0.460640260258166
"12871",0.79737911211222
"12872",0.566362056100285
"12873",0.738626315235592
"12874",0.424610366194063
"12875",0.502220767066635
"12876",0.626043859221987
"12877",0.529949590858235
"12878",0.478282190078985
"12879",0.35722470255135
"12880",0.496905740542051
"12881",0.608643756597574
"12882",0.766015059461163
"12883",0.5003158956301
"12884",0.704946562977272
"12885",0.523919922274348
"12886",0.772765450133064
"12887",0.515481488749185
"12888",0.482638498704335
"12889",0.663793890708672
"12890",0.814818847070787
"12891",0.653838945010523
"12892",0.494878299148025
"12893",0.619437538393429
"12894",0.70433820754211
"12895",0.563106659792863
"12896",0.795770572233438
"12897",0.437451944818476
"12898",0.453985605499279
"12899",0.759742461150031
"12900",0.754821149775568
"12901",0.528207290358551
"12902",0.543320521640567
"12903",0.579419764603594
"12904",0.485624398427563
"12905",0.514153014794661
"12906",0.583336053213747
"12907",0.709710644507248
"12908",0.773929040223656
"12909",0.749833933007496
"12910",0.769031915605072
"12911",0.751433492498855
"12912",0.66691131763695
"12913",0.457716983902727
"12914",0.734769661097042
"12915",0.605770896304252
"12916",0.578475660600278
"12917",0.769346031237228
"12918",0.479327728065151
"12919",0.477616380929083
"12920",0.465833245418008
"12921",0.55522244618902
"12922",0.690330096062856
"12923",0.747311416150526
"12924",0.509908111741836
"12925",0.486273208920108
"12926",0.752416467433443
"12927",0.541050876858229
"12928",0.528965622103365
"12929",0.587369235797796
"12930",0.56691376482767
"12931",0.530326016580747
"12932",0.636794499503481
"12933",0.453817998391409
"12934",0.470517074459877
"12935",0.515073654797282
"12936",0.621818636054219
"12937",0.725316092333798
"12938",0.59535506839676
"12939",0.73060794172496
"12940",0.798192956283133
"12941",0.478942476374149
"12942",0.712794708688679
"12943",0.513677859174809
"12944",0.606180939434715
"12945",0.597662688129616
"12946",0.503135561947857
"12947",0.51264766350351
"12948",0.570070393291509
"12949",0.491587622630674
"12950",0.403191232712429
"12951",0.485464252276345
"12952",0.475245410673948
"12953",0.49760623724476
"12954",0.659715840126887
"12955",0.478786519067394
"12956",0.687833136998055
"12957",0.429208702461148
"12958",0.79979155112088
"12959",0.596419998575458
"12960",0.479932731917653
"12961",0.556960471906733
"12962",0.534798556151276
"12963",0.477536081303459
"12964",0.623698151435421
"12965",0.510917149217114
"12966",0.564488623167404
"12967",0.488845901567322
"12968",0.4845109523039
"12969",0.602586889739248
"12970",0.467139769070709
"12971",0.462177415670427
"12972",0.439124518203732
"12973",0.566667494091719
"12974",0.511615324248573
"12975",0.483620461521692
"12976",0.494733732340921
"12977",0.462046107266849
"12978",0.502891505915581
"12979",0.71035617088015
"12980",0.56097816414354
"12981",0.562481344530098
"12982",0.700210706338845
"12983",0.52918348004169
"12984",0.512936578792086
"12985",0.41303786427323
"12986",0.784716413573368
"12987",0.673633139924055
"12988",0.490131751836441
"12989",0.467664513583215
"12990",0.463073698343327
"12991",0.437353787639914
"12992",0.463182330959992
"12993",0.480939966174051
"12994",0.812088492899927
"12995",0.466176022567427
"12996",0.545136351014762
"12997",0.569143097396696
"12998",0.737477108233485
"12999",0.637691730368712
"13000",0.535069634286261
"13001",0.483981703421301
"13002",0.54555358984114
"13003",0.513210531303327
"13004",0.680124442345636
"13005",0.527966096858968
"13006",0.552880194294248
"13007",0.492512995795559
"13008",0.469332878801337
"13009",0.49260800706231
"13010",0.492457140598922
"13011",0.560495053438176
"13012",0.593710963470912
"13013",0.484004714234478
"13014",0.454172262650454
"13015",0.465748138630404
"13016",0.545828434234573
"13017",0.45651031130561
"13018",0.582693267318988
"13019",0.535765922115738
"13020",0.414190103415103
"13021",0.530449845724901
"13022",0.742130369896635
"13023",0.539856084342798
"13024",0.359088335163887
"13025",0.663654275106298
"13026",0.839591843605582
"13027",0.463314770867375
"13028",0.562824856059022
"13029",0.358610926161941
"13030",0.547311646861777
"13031",0.541128562347517
"13032",0.605412662642952
"13033",0.761861205149824
"13034",0.714424140885106
"13035",0.34439156588354
"13036",0.699504134722565
"13037",0.785936744671904
"13038",0.455242263310837
"13039",0.588880308745782
"13040",0.489665967546844
"13041",0.474434472780719
"13042",0.452392385002017
"13043",0.414520064357031
"13044",0.659561844666604
"13045",0.41642831996177
"13046",0.462363699653102
"13047",0.495566137682086
"13048",0.777920991204948
"13049",0.657389826712668
"13050",0.635109933302247
"13051",0.533206663934929
"13052",0.46462262676186
"13053",0.525638565070479
"13054",0.726482457791179
"13055",0.728719085033631
"13056",0.493757199086596
"13057",0.440547967974258
"13058",0.545611575559419
"13059",0.581975613336006
"13060",0.781707401582468
"13061",0.54399892582166
"13062",0.473329168232538
"13063",0.588478795643245
"13064",1.08287428151648
"13065",0.464927065528175
"13066",0.51368018163943
"13067",0.433916286889068
"13068",0.708658530058995
"13069",0.450863573662627
"13070",0.521427383575204
"13071",0.436644648537162
"13072",0.509830287977783
"13073",0.467377073914881
"13074",0.55823102819286
"13075",0.670096216309038
"13076",0.583749334006542
"13077",0.683979553107417
"13078",0.348898990633834
"13079",0.510585833696258
"13080",0.718985617554566
"13081",0.665205624344028
"13082",0.392195435978914
"13083",0.433038067192784
"13084",0.753543182985501
"13085",0.703273989452394
"13086",0.641732699460676
"13087",0.547776191129547
"13088",0.445826913881069
"13089",0.4661376086501
"13090",0.507850101915367
"13091",0.490535294174964
"13092",0.6228284518155
"13093",0.692544393475247
"13094",0.528383181254641
"13095",0.582519157355152
"13096",0.456246511610655
"13097",0.487536892853693
"13098",0.467858518652266
"13099",0.608157175491087
"13100",0.525848896952957
"13101",0.512137583773105
"13102",0.531591822620277
"13103",0.432631517849348
"13104",0.474519067400011
"13105",0.457027760574046
"13106",0.429375887795434
"13107",0.52393526891448
"13108",0.45543612594413
"13109",0.577992948492732
"13110",0.67166373291032
"13111",0.557938707499895
"13112",0.612795181832867
"13113",0.51956001997343
"13114",0.525691275369623
"13115",0.496935213095077
"13116",0.419530257337582
"13117",0.517561173451467
"13118",0.5295179178567
"13119",0.576219232206214
"13120",0.575797160457902
"13121",0.745394918544506
"13122",0.520497119500454
"13123",0.409109190683203
"13124",0.50735760743262
"13125",0.676048366087814
"13126",0.267651835942464
"13127",0.518138077303012
"13128",0.554230879438173
"13129",0.492420386086069
"13130",0.695552235594608
"13131",0.476626147075103
"13132",0.551376453243787
"13133",0.428849209372731
"13134",0.676828375087231
"13135",0.461277274739112
"13136",0.46399550866864
"13137",0.734637649274484
"13138",0.397845826236557
"13139",0.454374664216371
"13140",0.473309838018478
"13141",0.400720902430139
"13142",0.486242754408919
"13143",0.445926708271481
"13144",0.497037010957518
"13145",0.628204061317194
"13146",0.353606559849699
"13147",0.714622941852495
"13148",0.592640799309926
"13149",0.612585883288032
"13150",0.607696774663029
"13151",0.468403369500641
"13152",0.406689750264356
"13153",0.47796311909891
"13154",0.547542737911937
"13155",0.517882320072331
"13156",0.459786759578623
"13157",0.466241225446167
"13158",0.696758389583199
"13159",0.720463384276717
"13160",0.613324653357637
"13161",0.56293309022901
"13162",0.597527592574427
"13163",0.625437134365757
"13164",0.424329142779571
"13165",0.438269419771482
"13166",0.676980686139156
"13167",0.697470024524506
"13168",0.465924778486075
"13169",0.527416709296618
"13170",0.514517490508702
"13171",0.486368568335792
"13172",0.425750446413418
"13173",0.679111170105784
"13174",0.557438886342378
"13175",0.768016971478108
"13176",0.445546138589089
"13177",0.637354579404668
"13178",0.31682353596522
"13179",0.779449206601046
"13180",0.414632340700668
"13181",0.514804202203118
"13182",0.481946553281492
"13183",0.53910746092799
"13184",0.615367904206297
"13185",0.58064498330493
"13186",0.469536363078308
"13187",0.456178006646398
"13188",0.642576671924973
"13189",0.639010251198707
"13190",0.470124008989744
"13191",0.471569950382531
"13192",0.483759156456409
"13193",0.444444443444077
"13194",0.584506379336843
"13195",0.465780226468634
"13196",0.465574202273189
"13197",0.395563290745962
"13198",0.406983289853625
"13199",0.404397714530881
"13200",0.782801844746455
"13201",0.923414499479206
"13202",0.526139681769843
"13203",0.681626018720572
"13204",0.449727075401055
"13205",0.405201618587915
"13206",0.734680271354704
"13207",0.511720114265714
"13208",0.564984595953246
"13209",0.341953757307807
"13210",0.440931031314813
"13211",0.489424671858601
"13212",0.489438978666291
"13213",0.675262996590609
"13214",0.442667522401724
"13215",0.321628049264871
"13216",0.464591100700738
"13217",0.462113320524033
"13218",0.498559494817605
"13219",0.441027237486937
"13220",0.403602642318769
"13221",0.779828677594651
"13222",0.507527502106077
"13223",0.73737812423616
"13224",0.588535848643062
"13225",0.811552115588829
"13226",0.591287268460238
"13227",0.679537418405438
"13228",0.511230972482948
"13229",0.456562946253887
"13230",0.475063247270847
"13231",0.448664593704145
"13232",0.3521857576575
"13233",0.578167177941908
"13234",0.587290183680299
"13235",0.722068719494149
"13236",0.587679936138646
"13237",0.450460191937937
"13238",0.428837251095363
"13239",0.727258098234962
"13240",0.708534652087112
"13241",0.809398959367628
"13242",0.38892969037826
"13243",0.46897987311358
"13244",0.454673298850611
"13245",0.656003810044307
"13246",0.516672282250621
"13247",0.535693234297304
"13248",0.56312669578118
"13249",0.509035366373632
"13250",0.65398616857612
"13251",0.421162422452483
"13252",0.41572359511154
"13253",0.628724625851509
"13254",0.629565847664762
"13255",0.48048172432618
"13256",0.683782935877309
"13257",0.515253895728434
"13258",0.486050420806706
"13259",0.411867247274994
"13260",0.550809723799163
"13261",0.444621893014903
"13262",0.444197617307385
"13263",0.381350660315128
"13264",0.452862154154561
"13265",0.611882976207015
"13266",0.711513934525575
"13267",0.662788916483374
"13268",0.423226965914468
"13269",0.730961992468497
"13270",0.496863594684997
"13271",0.406089256693293
"13272",0.803008844993042
"13273",0.524789808194106
"13274",0.526292142014308
"13275",0.420787833198223
"13276",0.422352757089732
"13277",0.583152707614362
"13278",0.479325199239949
"13279",0.48923141074113
"13280",0.503842704025952
"13281",0.554165361280645
"13282",0.402143611415622
"13283",0.739030483775767
"13284",0.454498742772749
"13285",0.766357323040767
"13286",0.491271730700459
"13287",0.58855723446852
"13288",0.446492836992773
"13289",0.528440148526748
"13290",0.431802998163002
"13291",0.69540635138477
"13292",0.514952513356131
"13293",0.532485538750708
"13294",0.744673654526943
"13295",0.370470370211985
"13296",0.524205781501844
"13297",0.666859589854482
"13298",0.510119765769261
"13299",0.630981706789335
"13300",0.482307440702172
"13301",0.759305071884974
"13302",0.562561067362022
"13303",0.314706678225388
"13304",0.503931151781179
"13305",0.403428740156344
"13306",0.456596910546862
"13307",0.453431809636425
"13308",0.511579101365568
"13309",0.469006870657843
"13310",0.50702472044016
"13311",0.477245438787497
"13312",0.360197632384196
"13313",0.589682658889977
"13314",0.474135843078159
"13315",0.60763902671151
"13316",0.488247118146224
"13317",0.549259004407209
"13318",0.631208122604097
"13319",0.527312016573108
"13320",0.558542892089746
"13321",0.707974811801415
"13322",0.432953155581434
"13323",0.41015273543386
"13324",0.565204676084122
"13325",0.431538285350419
"13326",0.408750401785261
"13327",0.507979800693373
"13328",0.433747822414646
"13329",0.456318461241996
"13330",0.428165568096188
"13331",0.452554840547666
"13332",0.705755154999699
"13333",0.319367240636762
"13334",0.522504795188766
"13335",0.480695804115621
"13336",0.579647416616997
"13337",0.784958184920655
"13338",0.473980555897219
"13339",0.418268874497201
"13340",0.318918360756092
"13341",0.431172424208057
"13342",0.752557019800402
"13343",0.467534938886592
"13344",0.524713725117653
"13345",0.545448995163879
"13346",0.631972437887931
"13347",0.466852570308463
"13348",0.491339537425865
"13349",0.634322493439736
"13350",0.481881022089522
"13351",0.425931410322508
"13352",0.49177013744393
"13353",0.445457018027385
"13354",0.47151438717604
"13355",0.489282792519793
"13356",0.47519595228467
"13357",0.360989716087445
"13358",0.609670778373922
"13359",0.480395761762144
"13360",0.61410700393542
"13361",0.498668453216878
"13362",0.576816932088345
"13363",0.452438140496323
"13364",0.565375986876246
"13365",0.402253206694249
"13366",0.508374002190778
"13367",0.378445354903893
"13368",0.451318596646007
"13369",0.757478554821798
"13370",0.338134557820311
"13371",0.382419151200427
"13372",0.539162349273009
"13373",0.517060138137194
"13374",0.546112307006345
"13375",0.448748247410304
"13376",0.493347414022183
"13377",0.736206716991969
"13378",0.572287941828328
"13379",0.748182922033469
"13380",0.462095299537296
"13381",0.74069216796211
"13382",0.518824135292486
"13383",0.609543440602635
"13384",0.634763742054116
"13385",0.442419330766546
"13386",0.655400612203653
"13387",0.493218368914571
"13388",0.558624714287181
"13389",0.373461749624596
"13390",0.343271076811303
"13391",0.466026128328477
"13392",0.490549011582666
"13393",0.585990185432617
"13394",0.468775543500044
"13395",0.648241542316703
"13396",0.431833564111928
"13397",0.738620351830331
"13398",0.445372340396382
"13399",0.514319603292719
"13400",0.545241429228518
"13401",0.39801956775703
"13402",0.526520982874089
"13403",0.521789538073764
"13404",0.637059117697067
"13405",0.430187682787793
"13406",0.780264073775557
"13407",0.683466637380578
"13408",0.413127413921213
"13409",0.477273556613684
"13410",0.490797031112805
"13411",0.654204631625784
"13412",0.511324413885814
"13413",0.465839494771219
"13414",0.406051396454138
"13415",0.47962633192445
"13416",0.420037165731197
"13417",0.476277191092054
"13418",0.372838589860084
"13419",0.57667394033103
"13420",0.565321680485524
"13421",0.666203436264285
"13422",0.535756498688692
"13423",0.466200263968646
"13424",0.563025138895666
"13425",0.452442203226234
"13426",0.463949675204746
"13427",0.436668853154314
"13428",0.364902348716275
"13429",0.474569620257321
"13430",0.494167623326686
"13431",0.481913556454087
"13432",0.615172056975342
"13433",0.450679558476457
"13434",0.347392037958066
"13435",0.465039709789228
"13436",0.477671402694852
"13437",0.465385344193496
"13438",0.443486193146429
"13439",0.652806268677306
"13440",0.489211645617986
"13441",0.472545993333572
"13442",0.418294458922967
"13443",0.453831028691793
"13444",0.397541412583689
"13445",0.544248879210608
"13446",0.563406647735551
"13447",0.451480542846884
"13448",0.474588743834434
"13449",0.49581325241959
"13450",0.582977834799622
"13451",0.509867901768404
"13452",0.538150194998959
"13453",0.5727665790739
"13454",0.396158802219632
"13455",0.658370047476168
"13456",0.659217204109098
"13457",0.493505095969082
"13458",0.466352289811498
"13459",0.414136533824234
"13460",0.493013838434659
"13461",0.4644218060582
"13462",0.458478208518283
"13463",0.54309932462768
"13464",0.567102414646029
"13465",0.506563558554894
"13466",0.57694984320706
"13467",0.623687831393912
"13468",0.504833267879629
"13469",0.50876494435772
"13470",0.473446977537608
"13471",0.477316771318936
"13472",0.495323778891188
"13473",0.382600855244299
"13474",0.614751146633451
"13475",0.522719442483383
"13476",0.457997552725883
"13477",0.458958407481164
"13478",0.354961401285764
"13479",0.479081198782088
"13480",0.478395905777813
"13481",0.377693835438831
"13482",0.419644054655082
"13483",0.47212262161906
"13484",0.424350994319369
"13485",0.503651307914577
"13486",0.581131540644516
"13487",0.307830079955925
"13488",0.348960054891374
"13489",0.636195180062546
"13490",0.417974438863915
"13491",0.468237350215338
"13492",0.500059878930621
"13493",0.791793032542337
"13494",0.366911713040013
"13495",0.482556990162792
"13496",0.420780300281614
"13497",0.532174475247325
"13498",0.47618033229752
"13499",0.611058552408759
"13500",0.477385066942047
"13501",0.524288720471361
"13502",0.333669866860642
"13503",0.600365532038387
"13504",0.665764411783243
"13505",0.497631997269339
"13506",0.514267910676064
"13507",0.372898353284961
"13508",0.415950241099962
"13509",0.445665843836948
"13510",0.479882921285261
"13511",0.601987231088152
"13512",0.451960640854613
"13513",0.656827954433172
"13514",0.643935939770626
"13515",0.498461221853793
"13516",0.511690980155645
"13517",0.445077089820569
"13518",0.413173465629373
"13519",0.705525781462687
"13520",0.353448701615709
"13521",0.347770336433739
"13522",0.541653349232058
"13523",0.587587896796666
"13524",0.44032679629224
"13525",0.62110998502427
"13526",0.50258742075831
"13527",0.571774047397548
"13528",0.454427482597411
"13529",0.421462457631348
"13530",0.548222287339284
"13531",0.469541605473372
"13532",0.494920889926972
"13533",0.558403342133876
"13534",0.446050831251198
"13535",0.422281092890965
"13536",0.471599852789202
"13537",0.481589633693533
"13538",0.415932940419976
"13539",0.663320817329582
"13540",0.584839997935751
"13541",0.531710909653953
"13542",0.522062937725686
"13543",0.446563065469911
"13544",0.439945462413856
"13545",0.391348384297013
"13546",0.416097717058776
"13547",0.49259216771686
"13548",0.704726713184623
"13549",0.446392728005038
"13550",0.425256739842183
"13551",0.445604431258642
"13552",0.405340625568126
"13553",0.51060989302234
"13554",0.515723021485509
"13555",0.64467758087473
"13556",0.614286356371031
"13557",0.407410886067179
"13558",0.38691267116124
"13559",0.386636439840834
"13560",0.547932235196834
"13561",0.538325175026966
"13562",0.387598492237093
"13563",0.470881721554596
"13564",0.358177686657731
"13565",0.414079403213132
"13566",0.444664698032335
"13567",0.394245202251029
"13568",0.374937110943281
"13569",0.502611023983104
"13570",0.412645934387952
"13571",0.374728477794943
"13572",0.396660702032278
"13573",0.451023358641094
"13574",0.440090949690989
"13575",0.419109514256249
"13576",0.4590828264501
"13577",0.554974438543436
"13578",0.426852735490253
"13579",0.396739063000069
"13580",0.57015530572136
"13581",0.456758573185503
"13582",0.673517587747498
"13583",0.508420949604512
"13584",0.715487793268741
"13585",0.459777199005986
"13586",0.318371738325668
"13587",0.530853820824221
"13588",0.434289104078168
"13589",0.587413163854535
"13590",0.481989812776951
"13591",0.621980216121887
"13592",0.344007785542809
"13593",0.397778420933703
"13594",0.426420150536903
"13595",0.487670012756382
"13596",0.482658453885968
"13597",0.442005811465892
"13598",0.352140929581691
"13599",0.373385591448003
"13600",0.474382629909832
"13601",0.461602185666515
"13602",0.446479647254225
"13603",0.344682991338307
"13604",0.434309669433583
"13605",0.478830898143879
"13606",0.579560931194773
"13607",0.494995423281961
"13608",0.517032862350514
"13609",0.546498671782098
"13610",0.526501481385214
"13611",0.571391513035276
"13612",0.447669128618303
"13613",0.447945750936072
"13614",0.393266671779628
"13615",0.505558813848679
"13616",0.40691144560714
"13617",0.524586312467603
"13618",0.462331886331965
"13619",0.462571199050562
"13620",0.481163355446474
"13621",0.498162731961427
"13622",0.45314908875701
"13623",0.610224754397091
"13624",0.474646239796966
"13625",0.461797894949309
"13626",0.436280263228892
"13627",0.506022177628674
"13628",0.572209846230744
"13629",0.63489425114393
"13630",0.400405080437663
"13631",0.592212049141211
"13632",0.405696038693709
"13633",0.536868374471022
"13634",0.562500742667647
"13635",0.714805562135171
"13636",0.507772180648647
"13637",0.722856816432794
"13638",0.43923910587587
"13639",0.574586012659709
"13640",0.705362255629038
"13641",0.560501365756622
"13642",0.45668666176522
"13643",0.395120358121488
"13644",0.449713181860019
"13645",0.453994450809974
"13646",0.511616247594186
"13647",0.505240145456888
"13648",0.419244184820781
"13649",0.465046710789034
"13650",0.35580636166844
"13651",0.613233659856621
"13652",0.630053147788172
"13653",0.496600876724545
"13654",0.466378233083519
"13655",0.42512998725328
"13656",0.637446891693124
"13657",0.750989833060899
"13658",0.442045787069521
"13659",0.477810530371478
"13660",0.440051801356179
"13661",0.43590363731005
"13662",0.583460198121025
"13663",0.739618971577844
"13664",0.634862769042424
"13665",0.510401891840296
"13666",0.453215782929692
"13667",0.593648059762316
"13668",0.752397723832071
"13669",0.474977203128603
"13670",0.434009083019303
"13671",0.390071012717263
"13672",0.446298559638846
"13673",0.585450514843568
"13674",0.469716455227858
"13675",0.571823881183887
"13676",0.737449900739102
"13677",0.614604318514258
"13678",0.496118003882247
"13679",0.651926791737858
"13680",0.486527012787387
"13681",0.633828999076466
"13682",0.588816458875555
"13683",0.516345569016339
"13684",0.66331045332588
"13685",0.309492429569865
"13686",0.465117332788297
"13687",0.418540295211711
"13688",0.600645532569362
"13689",0.586586565677118
"13690",0.383996040526842
"13691",0.470534050646677
"13692",0.60181793341222
"13693",0.470747203816353
"13694",0.41523319571633
"13695",0.434540489690124
"13696",0.512338442256734
"13697",0.57006038996266
"13698",0.528193970782989
"13699",0.504087143734435
"13700",0.711273134779152
"13701",0.387169857691317
"13702",0.297962558744937
"13703",0.402553770075101
"13704",0.360860340221362
"13705",0.453925644131002
"13706",0.692376085702374
"13707",0.439010462431383
"13708",0.471296095593669
"13709",0.625294975690364
"13710",0.547322280963116
"13711",0.399283580380178
"13712",0.518453447378212
"13713",0.419312537031369
"13714",0.511273843074604
"13715",0.42552436779405
"13716",0.479931742876172
"13717",0.363205184943804
"13718",0.429579027805088
"13719",0.35980422027525
"13720",0.407044800038828
"13721",0.396365167601009
"13722",0.453958520413562
"13723",0.640060603887942
"13724",0.496942529191763
"13725",0.61067506810758
"13726",0.514238061940812
"13727",0.677672285335116
"13728",0.367013422786078
"13729",0.455057597475687
"13730",0.44931464063427
"13731",0.657519218513977
"13732",0.426414358472064
"13733",0.42935867239227
"13734",0.519678559026791
"13735",0.384635134912491
"13736",0.463947656523683
"13737",0.447704953711111
"13738",0.355618119532429
"13739",0.686603452794078
"13740",0.586202510847625
"13741",0.532729818286611
"13742",0.490712723293527
"13743",0.424876192720576
"13744",0.567368874932669
"13745",0.325640593904333
"13746",0.471428841913039
"13747",0.424480866310785
"13748",0.589065123731401
"13749",0.476752365034653
"13750",0.517512496008179
"13751",0.653865220551242
"13752",0.363744057625588
"13753",0.518867159655694
"13754",0.461942331912443
"13755",0.408411187722037
"13756",0.421494434668033
"13757",0.467703561849381
"13758",0.552594293273256
"13759",0.484314462027535
"13760",0.461966169216493
"13761",0.591712323468114
"13762",0.563869325108389
"13763",0.504588715607462
"13764",0.421577448381864
"13765",0.655404579158164
"13766",0.408461536735322
"13767",0.308510889074957
"13768",0.442821850562156
"13769",0.48747197508344
"13770",0.493034487284725
"13771",0.43240610340606
"13772",0.393619909284979
"13773",0.524782609354304
"13774",0.425676681082581
"13775",0.473261414648825
"13776",0.598272478297379
"13777",0.444557166792262
"13778",0.594717389562622
"13779",0.51132008362579
"13780",0.685310368066892
"13781",0.514323510126147
"13782",0.398105919474338
"13783",0.601892881469459
"13784",0.432698087539935
"13785",0.736080086845246
"13786",0.359223321506092
"13787",0.467645368031488
"13788",0.593252979758559
"13789",0.528818345544066
"13790",0.436746905304713
"13791",0.457668020099457
"13792",0.379068892606541
"13793",0.459375399382775
"13794",0.444103427396011
"13795",0.544288300105364
"13796",0.382223603707593
"13797",0.4857765567138
"13798",0.475226867628985
"13799",0.645779945185645
"13800",0.409408304961013
"13801",0.398811384707163
"13802",0.523303368494463
"13803",0.508147209104902
"13804",0.632872207340716
"13805",0.485412433596594
"13806",0.723969560087055
"13807",0.435004280327434
"13808",0.552780775526986
"13809",0.472188101132415
"13810",0.438832820757192
"13811",0.44629943569885
"13812",0.506397705079634
"13813",0.487801762069891
"13814",0.326881093839033
"13815",0.369199907662153
"13816",0.451905844876585
"13817",0.525945798058246
"13818",0.413450838815942
"13819",0.71491995566224
"13820",0.361204123207245
"13821",0.409279862738998
"13822",0.402240235369543
"13823",0.335577608386399
"13824",0.406047636057259
"13825",0.570510140479761
"13826",0.492344819096983
"13827",0.421066890451786
"13828",0.438924648246185
"13829",0.482612771994277
"13830",0.602550939462846
"13831",0.517607067505907
"13832",0.414151855025145
"13833",0.436839052493896
"13834",0.485604980832563
"13835",0.355533706892337
"13836",0.605526084105995
"13837",0.670665865217663
"13838",0.603676964411974
"13839",0.532840473127731
"13840",0.460854736019344
"13841",0.600907178053919
"13842",0.653849539427774
"13843",0.466833273211845
"13844",0.400256024193625
"13845",0.529238303259903
"13846",0.472303663804186
"13847",0.546967464093379
"13848",0.392365291757569
"13849",0.40742425499804
"13850",0.555374010993807
"13851",0.430696511766306
"13852",0.592322631656989
"13853",0.56406526349264
"13854",0.464403336257948
"13855",0.459371864946673
"13856",0.561604787197748
"13857",0.297157053158594
"13858",0.577879573043532
"13859",0.545015817852729
"13860",0.510772282930472
"13861",0.432463388523997
"13862",0.543036104746599
"13863",0.391184600738014
"13864",0.39765053697874
"13865",0.406649309365529
"13866",0.650341033871774
"13867",0.522660413458118
"13868",0.435845251999195
"13869",0.59355327654527
"13870",0.474055991631612
"13871",0.344102464488409
"13872",0.399066142276824
"13873",0.430083025648705
"13874",0.573328336823972
"13875",0.541488286239409
"13876",0.440559666252726
"13877",0.339246313005346
"13878",0.499498589989443
"13879",0.393665470736645
"13880",0.687135162717296
"13881",0.357761183704877
"13882",0.437141845656422
"13883",0.391171453819446
"13884",0.443384790513067
"13885",0.400047994544453
"13886",0.482463985125483
"13887",0.420018755141422
"13888",0.394863864934078
"13889",0.586637336484222
"13890",0.372919704666195
"13891",0.2647022979658
"13892",0.478461632745988
"13893",0.639645165326828
"13894",0.462133066538349
"13895",0.414018670969216
"13896",0.594826506214446
"13897",0.684181586172126
"13898",0.368700443744348
"13899",0.482671392426061
"13900",0.486091395489809
"13901",0.363352619854563
"13902",0.460218754151657
"13903",0.513080660065751
"13904",0.560908378009707
"13905",0.350790107327319
"13906",0.42196241979395
"13907",0.456097182131938
"13908",0.400788201689551
"13909",0.548636518944411
"13910",0.296866523961307
"13911",0.395247844293093
"13912",0.617384920159798
"13913",0.417345112662224
"13914",0.521365698655315
"13915",0.269899594282899
"13916",0.452321500170696
"13917",0.508492147107108
"13918",0.426373351353701
"13919",0.439439630582307
"13920",0.581495616260289
"13921",0.492013916420644
"13922",0.625525874947831
"13923",0.334482755650887
"13924",0.443080724164969
"13925",0.437045487011731
"13926",0.426920468293262
"13927",0.415165884607209
"13928",0.518084072080902
"13929",0.418056783942026
"13930",0.449822397895479
"13931",0.592065104793905
"13932",0.507600364482986
"13933",0.469002768535743
"13934",0.383702358705123
"13935",0.436260187139024
"13936",0.491942521185666
"13937",0.425388005503417
"13938",0.491682793789074
"13939",0.405810292872938
"13940",0.662509520478415
"13941",0.558557073597765
"13942",0.425270896875155
"13943",0.462916547726827
"13944",0.486137983674005
"13945",0.384072150668907
"13946",0.478337438281076
"13947",0.402184688507205
"13948",0.59442151452951
"13949",0.524112408967856
"13950",0.396523782115332
"13951",0.498105605765617
"13952",0.459500078634168
"13953",0.493084336886515
"13954",0.413009047562597
"13955",0.396964528672759
"13956",0.553006328235451
"13957",0.417749606162862
"13958",0.395062359418696
"13959",0.408246588321964
"13960",0.424838462646443
"13961",0.63519998004396
"13962",0.351638042981249
"13963",0.290731074891019
"13964",0.619650605384583
"13965",0.717922594503301
"13966",0.398188887073325
"13967",0.421888436189997
"13968",0.467279622980097
"13969",0.398498597539574
"13970",0.316913200246079
"13971",0.34267776610854
"13972",0.543328935467728
"13973",0.451262682195656
"13974",0.371417336238576
"13975",0.619581902474869
"13976",0.387612377985456
"13977",0.412661247922685
"13978",0.523859380758952
"13979",0.324251323882247
"13980",0.337071392929376
"13981",0.718797962898025
"13982",0.378238650029808
"13983",0.417715169459867
"13984",0.414510025986682
"13985",1.10480318390964
"13986",0.330514581023155
"13987",0.425727150848191
"13988",0.465942917766792
"13989",0.475378108690469
"13990",0.516567822982842
"13991",0.498922316996842
"13992",0.345967077878499
"13993",0.532388769485238
"13994",0.414380069600715
"13995",0.420886373510264
"13996",0.556863163118014
"13997",0.409197531474237
"13998",0.712879293414645
"13999",0.374593442577773
"14000",0.491835980403277
"14001",0.368636325102579
"14002",0.465297384468984
"14003",0.560426672215333
"14004",0.394822019361763
"14005",0.540383861080148
"14006",0.544033989526249
"14007",0.429479268235981
