,gene_ids,feature_types,genome,mt,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,n_cells
LOC113218547,LOC113218547,Gene Expression,A_mel_mkref_out,False,515,0.02552342124262114,0.02520313712139339,97.81288486856074,601.0,6.400257445308821,481
LOC552332,LOC552332,Gene Expression,A_mel_mkref_out,False,6771,0.6461544995116151,0.4984419614657696,71.2447445534463,15215.0,9.630102784785171,6629
LOC107965369,LOC107965369,Gene Expression,A_mel_mkref_out,False,902,0.046715080477343185,0.04565676541544243,96.16936340085786,1100.0,7.00397413672268,839
LOC551670,LOC551670,Gene Expression,A_mel_mkref_out,False,392,0.01745445279653459,0.01730387349635294,98.33524440480741,411.0,6.021023349349527,376
LOC100577533,LOC100577533,Gene Expression,A_mel_mkref_out,False,2438,0.1553913449696352,0.14443911339845192,89.64623943602157,3659.0,8.205218426395412,2395
LOC100576139,LOC100576139,Gene Expression,A_mel_mkref_out,False,1405,0.0746591922537903,0.07200358085325498,94.03321017539389,1758.0,7.472500744737558,1355
LOC113219245,LOC113219245,Gene Expression,A_mel_mkref_out,False,1768,0.08756954176752878,0.08394542838911487,92.49161251964156,2062.0,7.631916513071252,1726
LOC100578133,LOC100578133,Gene Expression,A_mel_mkref_out,False,249,0.01189111139423281,0.011820967639725526,98.94254045101287,280.0,5.638354669333745,238
LOC414017,LOC414017,Gene Expression,A_mel_mkref_out,False,8018,0.892385441882193,0.6378381718062422,65.94895315751475,21013.0,9.95294416124872,7721
LOC550785,LOC550785,Gene Expression,A_mel_mkref_out,False,21098,19.25960844268909,3.0086291720142837,10.400475644455764,453506.0,13.024765983919856,15886
LOC413759,LOC413759,Gene Expression,A_mel_mkref_out,False,2822,0.4854546226695545,0.3957208686142132,88.0154584448125,11431.0,9.344171719609703,2436
LOC552660,LOC552660,Gene Expression,A_mel_mkref_out,False,3035,0.20049263175776108,0.18273199901582154,87.11088461375122,4721.0,8.459987717645458,2986
LOC410772,LOC410772,Gene Expression,A_mel_mkref_out,False,1421,0.07177135091519089,0.06931274784189961,93.96526096742684,1690.0,7.43307534889858,1384
LOC724639,LOC724639,Gene Expression,A_mel_mkref_out,False,3308,0.2758313160912218,0.24359797876307637,85.95150125281353,6495.0,8.778941881841513,3192
LOC100578571,LOC100578571,Gene Expression,A_mel_mkref_out,False,39,0.0016987301991761158,0.0016972889889520337,99.83437380558033,40.0,3.713572066704308,39
LOC725040,LOC725040,Gene Expression,A_mel_mkref_out,False,3425,0.22041024334310103,0.19918706725607802,85.45462266955451,5190.0,8.55468163582723,3353
LOC550996,LOC550996,Gene Expression,A_mel_mkref_out,False,4467,0.33664585722172674,0.2901633843658863,81.02943050070073,7927.0,8.978156076009824,4344
LOC725817,LOC725817,Gene Expression,A_mel_mkref_out,False,1241,0.06523123964836285,0.0631919020232442,94.72968955705609,1536.0,7.337587743538596,1202
LOC409911,LOC409911,Gene Expression,A_mel_mkref_out,False,8500,0.944663863761838,0.6650891414471927,63.90198326750753,22244.0,10.009872543240142,8074
LOC113218939,LOC113218939,Gene Expression,A_mel_mkref_out,False,151,0.006709984286745658,0.006687572541295321,99.35872934981101,158.0,5.0689042022202315,147
LOC552065,LOC552065,Gene Expression,A_mel_mkref_out,False,1913,0.09797426423748248,0.09346690404896962,91.87582282244023,2307.0,7.744136627627991,1854
LOC410779,LOC410779,Gene Expression,A_mel_mkref_out,False,13474,2.863889242791014,1.3516742520654936,42.77827324075254,67436.0,11.11894910770053,12520
LOC412114,LOC412114,Gene Expression,A_mel_mkref_out,False,2145,0.10727481207797171,0.10190187231064639,90.89055930691808,2526.0,7.834788107388194,2096
LOC409689,LOC409689,Gene Expression,A_mel_mkref_out,False,2277,0.12995286023697286,0.12217591524963867,90.32997834118997,3060.0,8.026496938945412,2224
LOC725279,LOC725279,Gene Expression,A_mel_mkref_out,False,1962,0.11016265341657111,0.1045065391986191,91.66772837304116,2594.0,7.861341795599989,1930
LOC410736,LOC410736,Gene Expression,A_mel_mkref_out,False,74,0.004459166772837304,0.004449254145797128,99.68573491315243,105.0,4.663439094112067,67
LOC409109,LOC409109,Gene Expression,A_mel_mkref_out,False,1718,0.29974094364462567,0.26216497049024684,92.70395379453859,7058.0,8.862058677395472,924
LOC726368,LOC726368,Gene Expression,A_mel_mkref_out,False,2062,0.10825158194249798,0.10278362206587172,91.24304582324713,2549.0,7.843848638152472,2006
LOC100578657,LOC100578657,Gene Expression,A_mel_mkref_out,False,1867,0.10697753429311589,0.1016333592957417,92.07117679534548,2519.0,7.832014180505469,1770
LOC413425,LOC413425,Gene Expression,A_mel_mkref_out,False,3242,0.17322801206098443,0.15975893446498177,86.23179173567759,4079.0,8.313852267398207,3079
LOC102655652,LOC102655652,Gene Expression,A_mel_mkref_out,False,250,0.011339024079500574,0.011275219216196992,98.93829362551493,267.0,5.5909869805108565,204
LOC408574,LOC408574,Gene Expression,A_mel_mkref_out,False,3409,0.20006794920796706,0.18237817953082974,85.52257187752154,4711.0,8.457867725331422,3316
LOC724326,LOC724326,Gene Expression,A_mel_mkref_out,False,1238,0.05937062046120525,0.05767497750021435,94.74243003354992,1398.0,7.243512974665482,1214
LOC113218530,LOC113218530,Gene Expression,A_mel_mkref_out,False,90,0.003992015968063872,0.003984069014874407,99.61778570518537,94.0,4.553876891600541,81
LOC413674,LOC413674,Gene Expression,A_mel_mkref_out,False,2618,0.17819679789357457,0.16398513230645417,88.88181084639231,4196.0,8.34212526333359,2533
LOC100578653,LOC100578653,Gene Expression,A_mel_mkref_out,False,2508,0.13092963010149913,0.12303997601305453,89.34896165116575,3083.0,8.03398273468322,2432
LOC409926,LOC409926,Gene Expression,A_mel_mkref_out,False,3982,0.34106255573958466,0.2934622517869106,83.08914086720176,8031.0,8.99118884193151,3908
LOC113219272,LOC113219272,Gene Expression,A_mel_mkref_out,False,740,0.03868858028623604,0.0379589369543918,96.85734913152419,911.0,6.815639990074331,714
LOC100576505,LOC100576505,Gene Expression,A_mel_mkref_out,False,165,0.008111436701065953,0.008078715821527128,99.29927379283984,191.0,5.2574953720277815,153
Rfwd3,GeneID_409940,Gene Expression,A_mel_mkref_out,False,10772,1.2177772115343781,0.7965054382268958,54.2531957361872,28675.0,10.263815814972762,10353
LOC102656611,LOC102656611,Gene Expression,A_mel_mkref_out,False,142,0.008323777975962968,0.008289326382319108,99.39695077929248,196.0,5.2832037287379885,122
LOC410009,LOC410009,Gene Expression,A_mel_mkref_out,False,384,0.020894381449866224,0.020679087651256867,98.36921900879094,492.0,6.20050917404269,355
LOC102653658,LOC102653658,Gene Expression,A_mel_mkref_out,False,342,0.02947296895570561,0.029046990662811883,98.54758567970443,694.0,6.543911845564792,327
LOC551205,LOC551205,Gene Expression,A_mel_mkref_out,False,3905,0.27345309381237526,0.2417321822599251,83.41614643054317,6439.0,8.770283819098399,3676
LOC100577822,LOC100577822,Gene Expression,A_mel_mkref_out,False,185,0.008408714485921773,0.008373558188298828,99.21433728288105,198.0,5.293304824724492,173
LOC412287,LOC412287,Gene Expression,A_mel_mkref_out,False,5173,0.40905423196160867,0.34291872185760064,78.03117169915488,9632.0,9.172949982757624,4956
LOC409417,LOC409417,Gene Expression,A_mel_mkref_out,False,6168,0.5869537520703274,0.4618162993870205,73.8055803287043,13821.0,9.53401680465134,5848
LOC409074,LOC409074,Gene Expression,A_mel_mkref_out,False,6229,0.6480231027307088,0.4995764500362944,73.54652397332994,15259.0,9.632990304838447,5937
LOC100576132,LOC100576132,Gene Expression,A_mel_mkref_out,False,828,0.06506136662844524,0.06303241874871454,96.48362848770545,1532.0,7.334981878871814,715
LOC410686,LOC410686,Gene Expression,A_mel_mkref_out,False,16558,5.692614770459082,1.9010046453813638,29.68106340510468,134044.0,11.805930843453355,15015
LOC100576242,LOC100576242,Gene Expression,A_mel_mkref_out,False,6244,0.4726292096657748,0.3870493811936076,73.48282159086084,11129.0,9.31739944426959,5957
LOC410756,LOC410756,Gene Expression,A_mel_mkref_out,False,10949,6.046332866182529,1.952507320668431,53.50150762305177,142373.0,11.866212677019812,9515
LOC100578472,LOC100578472,Gene Expression,A_mel_mkref_out,False,2343,0.14294814626067015,0.13361101743246984,90.0496878583259,3366.0,8.121777419161074,2274
LOC411985,LOC411985,Gene Expression,A_mel_mkref_out,False,7140,0.5409606319276341,0.43240600891731396,69.67766594470632,12738.0,9.452423433109788,6875
LOC410718,LOC410718,Gene Expression,A_mel_mkref_out,False,14532,3.520278591752665,1.50857362728827,38.28513186393171,82892.0,11.325305898474973,13469
LOC409079,LOC409079,Gene Expression,A_mel_mkref_out,False,1975,0.10464178026924874,0.09952110165996597,91.61251964156793,2464.0,7.80994708647679,1888
rtGEF,GeneID_411626,Gene Expression,A_mel_mkref_out,False,5320,0.40680341444770035,0.34132004871717625,77.40688835095766,9579.0,9.167432870964905,5171
LOC725348,LOC725348,Gene Expression,A_mel_mkref_out,False,3369,0.1951416316303563,0.17826469855327762,85.69244489743917,4595.0,8.432941638968646,3274
LOC726918,LOC726918,Gene Expression,A_mel_mkref_out,False,6538,0.6054274429863676,0.47339004074287944,72.23425489446639,14256.0,9.56500329315396,6412
LOC113218850,LOC113218850,Gene Expression,A_mel_mkref_out,False,4908,0.5523845925170935,0.4397921955194641,79.15658045610905,13007.0,9.473319831787592,4782
LOC410662,LOC410662,Gene Expression,A_mel_mkref_out,False,5599,1.8031596381704675,1.0307472231725674,76.22202403703233,42459.0,10.656317735257247,5168
LOC726223,LOC726223,Gene Expression,A_mel_mkref_out,False,2460,0.13097209835647852,0.12307752694150564,89.55280927506689,3084.0,8.034306936339489,2378
LOC100576446,LOC100576446,Gene Expression,A_mel_mkref_out,False,220,0.010022508175139083,0.00997261592677387,99.06569839045314,236.0,5.4680601411351315,205
LOC725816,LOC725816,Gene Expression,A_mel_mkref_out,False,1435,0.06918078736144732,0.06689273594931941,93.90580541045568,1629.0,7.396335293800808,1299
LOC410685,LOC410685,Gene Expression,A_mel_mkref_out,False,3614,0.29702297532594385,0.26007161938399953,84.6519726504438,6994.0,8.852950887099581,3382
LOC100576700,LOC100576700,Gene Expression,A_mel_mkref_out,False,5341,0.5257145283900284,0.42246284353385755,77.31770501550092,12379.0,9.423837546238587,4912
LOC552294,LOC552294,Gene Expression,A_mel_mkref_out,False,8920,1.4310527880409394,0.888324409635843,62.11831655837261,33697.0,10.42519376739833,7850
LOC409392,LOC409392,Gene Expression,A_mel_mkref_out,False,4849,0.3294262538752283,0.284747461095325,79.40714316048754,7757.0,8.956479847999912,4688
LOC551558,LOC551558,Gene Expression,A_mel_mkref_out,False,11118,1.3287042935405784,0.8453120157053332,52.78379411389986,31287.0,10.35098991643535,10396
LOC724618,LOC724618,Gene Expression,A_mel_mkref_out,False,12877,4.604450673121842,1.7235610451416536,45.31362806302289,108421.0,11.593786299425226,11650
LOC100576662,LOC100576662,Gene Expression,A_mel_mkref_out,False,33,0.0014439206692996986,0.001442879218244683,99.85985475856796,34.0,3.5553480614894135,31
LOC102656426,LOC102656426,Gene Expression,A_mel_mkref_out,False,27,0.001231579394402684,0.0012308216226072654,99.88533571155561,29.0,3.4011973816621555,25
LOC413907,LOC413907,Gene Expression,A_mel_mkref_out,False,68,0.003312523888393426,0.0033070495670201178,99.71121586614005,78.0,4.3694478524670215,64
LOC551842,LOC551842,Gene Expression,A_mel_mkref_out,False,3094,0.1895358219730751,0.1735631654592308,86.86032190937274,4463.0,8.403800504061147,3069
LOC102654856,LOC102654856,Gene Expression,A_mel_mkref_out,False,356,0.018643563935957872,0.01847190299674298,98.48813012273325,439.0,6.0867747269123065,326
LOC113219261,LOC113219261,Gene Expression,A_mel_mkref_out,False,474,0.02216842909924831,0.021926281626842296,97.9870047139763,522.0,6.259581464064923,435
LOC409261,LOC409261,Gene Expression,A_mel_mkref_out,False,2551,0.15929842442774025,0.1478150156212174,89.16634815475433,3751.0,8.230044310126114,2405
LOC408614,LOC408614,Gene Expression,A_mel_mkref_out,False,14041,4.001104174629464,1.6096587229795503,40.370323183420396,94214.0,11.45333468355659,12501
LOC725746,LOC725746,Gene Expression,A_mel_mkref_out,False,3123,0.2183717671040897,0.19751535022272898,86.73716396993247,5142.0,8.545391845774915,3065
LOC552366,LOC552366,Gene Expression,A_mel_mkref_out,False,48,0.0022083492589289504,0.002205914439666222,99.79615237609887,52.0,3.970291913552122,45
LOC107965508,LOC107965508,Gene Expression,A_mel_mkref_out,False,2748,0.14812927336815732,0.13813389902118184,88.3297235316601,3488.0,8.157370441186774,2683
LOC552229,LOC552229,Gene Expression,A_mel_mkref_out,False,276,0.012103452669129825,0.012030791598194826,98.82787616256849,285.0,5.655991810819852,257
LOC724193,LOC724193,Gene Expression,A_mel_mkref_out,False,332,0.01601053212723489,0.01588371536952425,98.59005393468382,377.0,5.934894195619588,314
LOC412397,LOC412397,Gene Expression,A_mel_mkref_out,False,3601,0.22898883084894042,0.20619174254336686,84.70718138191702,5392.0,8.592857095337227,3472
Grd,GeneID_413803,Gene Expression,A_mel_mkref_out,False,4470,0.46808510638297873,0.3839589028872008,81.01669002420691,11022.0,9.307739277963316,4119
LOC413470,LOC413470,Gene Expression,A_mel_mkref_out,False,6130,0.6481080392406676,0.4996279871301291,73.96695969762602,15261.0,9.633121357849578,5562
LOC412141,LOC412141,Gene Expression,A_mel_mkref_out,False,2529,0.13700259056355374,0.12839549318581547,89.259778315709,3226.0,8.079308192051961,2361
Emc,GeneID_100216325,Gene Expression,A_mel_mkref_out,False,6059,0.6610183887544061,0.5074309014635581,74.26848430797979,15565.0,9.652844327519334,5738
otd2,GeneID_551357,Gene Expression,A_mel_mkref_out,False,1766,0.1217989552809275,0.11493360680349282,92.50010617063745,2868.0,7.9617188159813645,1713
LOC107965347,LOC107965347,Gene Expression,A_mel_mkref_out,False,73,0.003185119123455217,0.003180057376869134,99.68998173865036,75.0,4.330733340286331,64
LOC100577648,LOC100577648,Gene Expression,A_mel_mkref_out,False,3545,0.24249373593239054,0.2171204374728321,84.94500360980167,5710.0,8.650149418664864,3443
LOC725081,LOC725081,Gene Expression,A_mel_mkref_out,False,6304,0.42880197052703106,0.35683631028740453,73.22801206098441,10097.0,9.22009266341886,5805
LOC113219140,LOC113219140,Gene Expression,A_mel_mkref_out,False,37,0.001571325434237907,0.0015700921941397652,99.84286745657622,37.0,3.6375861597263857,35
LOC551279,LOC551279,Gene Expression,A_mel_mkref_out,False,12752,4.1239223680298975,1.6339202332620062,45.844481250265424,97106.0,11.483568742309231,11203
LOC724118,LOC724118,Gene Expression,A_mel_mkref_out,False,1143,0.05503885845330615,0.05357759890688639,95.14587845585424,1296.0,7.167809184316444,1119
LOC113218708,LOC113218708,Gene Expression,A_mel_mkref_out,False,1148,0.052575699664500784,0.05124020765975088,95.12464432836455,1238.0,7.122059881629142,1097
LOC100577872,LOC100577872,Gene Expression,A_mel_mkref_out,False,4174,0.23569881513568608,0.2116366522667291,82.27375037159723,5550.0,8.621733370690162,4013
LOC724495,LOC724495,Gene Expression,A_mel_mkref_out,False,1543,0.1230730029303096,0.11606868070515691,93.44714825667813,2898.0,7.972121128921655,1176
LOC113218910,LOC113218910,Gene Expression,A_mel_mkref_out,False,259,0.011339024079500574,0.011275219216196992,98.90007219603346,267.0,5.5909869805108565,252
LOC725712,LOC725712,Gene Expression,A_mel_mkref_out,False,5357,0.657748333120992,0.5054602557594678,77.24975580753387,15488.0,9.647885373547759,5205
LOC551320,LOC551320,Gene Expression,A_mel_mkref_out,False,15442,4.554168259226229,1.7145486835690806,34.42052066080604,107237.0,11.582805942418434,13743
LOC102654681,LOC102654681,Gene Expression,A_mel_mkref_out,False,3007,0.16783454367860023,0.15515121656220257,87.22979572769354,3952.0,8.282230063296685,2901
LOC409225,LOC409225,Gene Expression,A_mel_mkref_out,False,2442,0.1658385356945683,0.1534406012336019,89.62925213402981,3905.0,8.270269111436624,2398
LOC726243,LOC726243,Gene Expression,A_mel_mkref_out,False,7194,0.6205461417590351,0.48276321697319685,69.44833736781756,14612.0,9.589666822474653,6766
LOC102654175,LOC102654175,Gene Expression,A_mel_mkref_out,False,33,0.0014014524143202956,0.0014004712964385349,99.85985475856796,33.0,3.5263605246161616,31
LOC409462,LOC409462,Gene Expression,A_mel_mkref_out,False,2587,0.14846901940799254,0.13842976795340417,89.01346243682848,3496.0,8.159660737063376,2553
LOC100579018,LOC100579018,Gene Expression,A_mel_mkref_out,False,48,0.002080944493990742,0.002078782328042506,99.79615237609887,49.0,3.912023005428146,44
LOC552530,LOC552530,Gene Expression,A_mel_mkref_out,False,6448,0.4326665817301567,0.3595374502666024,72.61646918928102,10188.0,9.229063985974285,6177
LOC724330,LOC724330,Gene Expression,A_mel_mkref_out,False,1504,0.0908395974009428,0.08694767257807773,93.6127744510978,2139.0,7.668561108015897,1442
LOC411408,LOC411408,Gene Expression,A_mel_mkref_out,False,4085,0.29120482439376566,0.2555757548910077,82.65171784091392,6857.0,8.833171133022866,3931
LOC408598,LOC408598,Gene Expression,A_mel_mkref_out,False,7465,0.5782052915445705,0.4562883099977766,68.29744765787574,13615.0,9.519000850813155,7181
LOC100578551,LOC100578551,Gene Expression,A_mel_mkref_out,False,4343,0.3622117467193273,0.30910966313199595,81.55603686244532,8529.0,9.051344640485725,4171
LOC411704,LOC411704,Gene Expression,A_mel_mkref_out,False,305,0.014906357497770417,0.014796349614775842,98.70471822312821,351.0,5.863631175598097,255
LOC102655107,LOC102655107,Gene Expression,A_mel_mkref_out,False,484,0.021913619569371896,0.021676967240110857,97.94453645899691,516.0,6.248042874508429,471
LOC412016,LOC412016,Gene Expression,A_mel_mkref_out,False,1942,0.10179640718562874,0.09694194519223051,91.75266488299995,2397.0,7.7823903355874595,1907
