"","deviance"
"LOC108001614",2076.69415156995
"LOC133665955",2550.48002122896
"LOC108001610",23250.0432379473
"LOC108001615",11856.903393091
"LOC108001607",31362.2236042225
"LOC133665954",1199.13967332315
"LOC108001609",25052.7382871662
"LOC108001606",26486.679428577
"LOC108001605",26271.4161373799
"LOC108001591",31378.297946192
"LOC108001604",34686.1191701519
"LOC108001631",510640.397865813
"LOC108001659",6689.65106923662
"LOC108001650",4653.5243517662
"LOC133665970",2723.98045447451
"LOC108001598",27674.6877522913
"LOC108001622",4240.32095995647
"LOC108001590",944.870378927078
"LOC108001624",484.515073446066
"LOC108001589",386.731451648481
"LOC108001623",2190.43871385608
"LOC108001647",3050.4170687177
"LOC108001645",14793.9841517569
"LOC108001644",26066.0034742787
"LOC108001642",21185.9130941352
"LOC114578024",2637.74781376107
"LOC108001641",33560.7633346088
"LOC107999813",52332.5701657811
"LOC133666032",957.009344545657
"LOC133666038",2533.86509121613
"LOC133666037",8986.00420139034
"LOC133666039",4685.12568811238
"LOC133666034",442.492935550801
"LOC107999821",422.730478136081
"LOC133666028",9256.02961261405
"LOC133665990",26235.9419306287
"LOC133665996",17120.6061714706
"LOC133666041",2892.84624420046
"LOC107999815",444.02201734316
"LOC107999820",3664.8243506643
"LOC133666036",746.262785326371
"LOC107999816",3391.70445626332
"LOC107999823",126221.725708587
"LOC133666031",514.219629683149
"LOC114577795",5458.71174540439
"LOC107994051",32139.3287996382
"LOC107994040",29620.4857505699
"LOC107994039",13495.5513268048
"LOC107994038",1036.86164457427
"LOC107994035",5706.9603826294
"LOC107994037",209365.954673114
"LOC107994034",10932.6999367008
"LOC107994033",26238.5361137299
"LOC107994058",24013.7571921325
"LOC107994031",31878.9329115764
"LOC107994054",5334.97395471883
"LOC114577005",16668.5345573863
"LOC107994052",36296.3661879858
"LOC107994044",27291.5042341862
"LOC107994042",121179.941599461
"LOC133666060",1318.38993640436
"LOC107994045",32030.4896940044
"LOC107994041",31944.0188638826
"LOC107994032",963.089848543103
"LOC107994030",16734.3195395823
"LOC107994048",136275.087624017
"LOC107994046",29243.1215657755
"LOC107994047",796.553748926169
"LOC107994055",2526.7814404331
"LOC108000160",1553.19055447953
"LOC107998094",100621.314848712
"LOC108003661",53815.0081648924
"LOC108003488",24134.4227262581
"LOC114578225",9230.86399033904
"LOC108003548",31897.5181452761
"LOC108003549",8929.08709344832
"LOC108003081",16757.7595613827
